plugin,plugin_version,skill_name,source_repository,source_commit,license,adoption_status,verified_at,verification_evidence,notes
twilio-developer-kit,0.2.2,twilio-customer-memory,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-customer-support-architect,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-debugging-observability,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-email-deliverability-advisor,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-email-send,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-enterprise-knowledge,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-iam-auth-setup,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-identity-verification-advisor,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-isv-sms-best-practices,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-lookup-phone-intelligence,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-marketing-promotions-advisor,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-messaging-channel-advisor,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-messaging-overview,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-messaging-services,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-messaging-webhooks,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-notifications-alerts-advisor,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-numbers-senders,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-organizations-setup,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-rcs-messaging,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-regulatory-compliance-bundles,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-reliability-patterns,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-security-api-auth,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-security-compliance-hipaa,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-security-hardening,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-send-message,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-sendgrid-account-setup,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-sendgrid-deliverability-advisor,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-sendgrid-email-send,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-sendgrid-email-settings,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-sendgrid-engagement-quality,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-sendgrid-inbound-parse,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-sendgrid-suppressions,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-sendgrid-webhooks,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-sms-send-message,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-taskrouter-routing,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-verify-send-otp,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-voice-conversation-relay,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-voice-outbound-calls,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-voice-twiml,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-webhook-architecture,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-whatsapp-manage-senders,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
twilio-developer-kit,0.2.2,twilio-whatsapp-send-message,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,agent-browser,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,agent-browser-verify,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,ai-elements,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,ai-gateway,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,ai-generation-persistence,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,ai-sdk,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,auth,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,bootstrap,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,chat-sdk,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,cms,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,cron-jobs,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,deployments-cicd,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,email,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,env-vars,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,geist,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,geistdocs,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,investigation-mode,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,json-render,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,marketplace,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,micro,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,ncc,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,next-forge,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,nextjs,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,observability,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,payments,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,react-best-practices,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,routing-middleware,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,runtime-cache,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,satori,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,shadcn,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,sign-in-with-vercel,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,swr,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,turbopack,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,turborepo,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,v0-dev,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,vercel-agent,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,vercel-api,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,vercel-cli,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,vercel-firewall,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,vercel-flags,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,vercel-functions,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,vercel-queues,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,vercel-sandbox,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,vercel-services,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,vercel-storage,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,verification,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
vercel,0.21.3,workflow,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,Apache-2.0,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
wix,1.1.2,wix-app,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
