id,priority,repository,plugin,skill_name,source_path,recommendation,user_fit,fit_score,license,license_category,plugin_state,active_overlap_type,active_overlap_skill,upstream_duplicate_count,line_count,frontmatter_valid,name_matches_folder,has_trigger_boundary,has_non_trigger_boundary,missing_resource_count,claude_specific,codex_specific,subagent_assumption,external_mutation,destructive_command,explicit_user_boundary,dry_run_boundary,secret_reference,secret_boundary,verification_boundary,completion_boundary,task_state_boundary,unix_only_assumption,issue_count,issue_codes,issue_summary_ja,proposal_ja,description,source_url,repository_commit
openai-plugins--plugins-morningstar-skills-fund-screener-SKILL-md,P2,openai-plugins,morningstar,fund-screener,plugins/morningstar/skills/fund-screener/SKILL.md,evaluate_as_plugin_bundle,specialized,78,MIT,permissive,not_installed_or_external,none,,1,42,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,skill単体ではなくplugin「morningstar」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Use when screening funds or ETFs by Morningstar category, ratings, fees, assets, returns, or risk.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/morningstar/skills/fund-screener/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-netlify-skills-netlify-image-cdn-SKILL-md,P2,openai-plugins,netlify,netlify-image-cdn,plugins/netlify/skills/netlify-image-cdn/SKILL.md,evaluate_as_plugin_bundle,medium,78,MIT,permissive,not_installed_or_external,none,,1,85,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,skill単体ではなくplugin「netlify」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Guide for using Netlify Image CDN for image optimization and transformation. Use when serving optimized images, creating responsive image markup, setting up user-uploaded image pipelines, or configuring image transformations. Covers the /.netlify/images endpoint, query parameters, remote image allowlisting, clean URL rewrites, and composing uploads with Functions + Blobs.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/netlify/skills/netlify-image-cdn/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-outlook-calendar-skills-outlook-calendar-free-up-time-SKILL-md,P2,openai-plugins,outlook-calendar,outlook-calendar-free-up-time,plugins/outlook-calendar/skills/outlook-calendar-free-up-time/SKILL.md,evaluate_plugin_if_needed,medium,78,MIT,permissive,available_not_installed,none,,1,44,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,plugin「outlook-calendar」は利用可能だが未導入。必要性が生じた時だけplugin単位で評価し、skill単体をコピーしない。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Find ways to open up meaningful free time in Outlook Calendar. Use when the user wants to clear part of their schedule, make room for focus time, create a longer uninterrupted block, or see the smallest set of calendar changes that would give time back.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/outlook-calendar/skills/outlook-calendar-free-up-time/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-outlook-calendar-skills-outlook-calendar-group-scheduler-SKILL-md,P2,openai-plugins,outlook-calendar,outlook-calendar-group-scheduler,plugins/outlook-calendar/skills/outlook-calendar-group-scheduler/SKILL.md,evaluate_plugin_if_needed,medium,78,MIT,permissive,available_not_installed,none,,1,49,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,plugin「outlook-calendar」は利用可能だが未導入。必要性が生じた時だけplugin単位で評価し、skill単体をコピーしない。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Find and rank good meeting times for several people using Outlook Calendar data. Use when the user wants to schedule a meeting, compare candidate slots across attendees, find the best compromise time, or add a room/resource check after narrowing the attendee-compatible options.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/outlook-calendar/skills/outlook-calendar-group-scheduler/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-outlook-email-skills-outlook-email-inbox-triage-SKILL-md,P2,openai-plugins,outlook-email,outlook-email-inbox-triage,plugins/outlook-email/skills/outlook-email-inbox-triage/SKILL.md,evaluate_plugin_if_needed,medium,78,MIT,permissive,available_not_installed,none,,1,41,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,plugin「outlook-email」は利用可能だが未導入。必要性が生じた時だけplugin単位で評価し、skill単体をコピーしない。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Triage an Outlook inbox into actionable buckets such as urgent, needs reply soon, waiting, and FYI using connected Outlook data. Use when the user asks to triage the inbox, rank what needs attention, find what still needs a reply, or separate important mail from noise.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/outlook-email/skills/outlook-email-inbox-triage/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-plugin-eval-skills-metric-pack-designer-SKILL-md,P2,openai-plugins,plugin-eval,metric-pack-designer,plugins/plugin-eval/skills/metric-pack-designer/SKILL.md,evaluate_as_plugin_bundle,medium,78,MIT,permissive,not_installed_or_external,none,,1,27,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,skill単体ではなくplugin「plugin-eval」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,Design custom metric packs for plugin-eval so teams can add local evaluation rubrics that emit schema-compatible checks and metrics. Use when the user wants their own evaluation criteria or visualizations.,https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/plugin-eval/skills/metric-pack-designer/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-render-skills-render-domains-SKILL-md,P2,openai-plugins,render,render-domains,plugins/render/skills/render-domains/SKILL.md,evaluate_as_plugin_bundle,medium,78,MIT,permissive,not_installed_or_external,none,,1,152,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,skill単体ではなくplugin「render」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Configures custom domains and TLS certificates on Render—DNS setup, CNAME records, apex domains, wildcard domains, and certificate troubleshooting. Use when the user needs to add a custom domain, configure DNS, set up HTTPS/TLS, troubleshoot certificate issuance, disable the onrender.com subdomain, or add a wildcard domain. Trigger terms: custom domain, DNS, CNAME, TLS, SSL, HTTPS, certificate, apex domain, wildcard domain, onrender.com, domain verification.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/render/skills/render-domains/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-render-skills-render-networking-SKILL-md,P2,openai-plugins,render,render-networking,plugins/render/skills/render-networking/SKILL.md,evaluate_as_plugin_bundle,medium,78,MIT,permissive,not_installed_or_external,none,,1,109,true,true,true,false,0,false,false,false,false,false,false,false,false,true,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,skill単体ではなくplugin「render」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Connects Render services over the private network—internal DNS, service discovery, and cross-service communication. Use when the user needs to wire services together, resolve internal hostnames, troubleshoot connectivity between services, configure environment isolation, or understand which services can reach each other.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/render/skills/render-networking/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-sharepoint-skills-sharepoint-powerpoint-SKILL-md,P2,openai-plugins,sharepoint,sharepoint-powerpoint,plugins/sharepoint/skills/sharepoint-powerpoint/SKILL.md,evaluate_plugin_if_needed,medium,78,MIT,permissive,available_not_installed,none,,1,99,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,plugin「sharepoint」は利用可能だが未導入。必要性が生じた時だけplugin単位で評価し、skill単体をコピーしない。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Create, edit, restyle, and review PowerPoint `.pptx` files fetched from SharePoint, with emphasis on style preservation, slide cloning, theme-aware updates, and rendered visual QA. Use when the user wants reliable slide edits that should match an existing deck's design language.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/sharepoint/skills/sharepoint-powerpoint/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-sharepoint-skills-sharepoint-spreadsheet-formula-builder-SKILL-md,P2,openai-plugins,sharepoint,sharepoint-spreadsheet-formula-builder,plugins/sharepoint/skills/sharepoint-spreadsheet-formula-builder/SKILL.md,evaluate_plugin_if_needed,medium,78,MIT,permissive,available_not_installed,none,,1,72,true,true,true,false,0,false,true,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,plugin「sharepoint」は利用可能だが未導入。必要性が生じた時だけplugin単位で評価し、skill単体をコピーしない。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Design, repair, and roll out formulas in SharePoint-hosted workbooks with connector-aware retrieval, validation, and upload discipline. Use when the user wants to add a formula column, fix a broken formula, choose between a fill-down formula and a spill formula, build a lookup or filter formula, or reuse workbook logic safely.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/sharepoint/skills/sharepoint-spreadsheet-formula-builder/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-sharepoint-skills-sharepoint-spreadsheets-SKILL-md,P2,openai-plugins,sharepoint,sharepoint-spreadsheets,plugins/sharepoint/skills/sharepoint-spreadsheets/SKILL.md,evaluate_plugin_if_needed,medium,78,MIT,permissive,available_not_installed,none,,1,51,true,true,true,false,0,false,true,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,plugin「sharepoint」は利用可能だが未導入。必要性が生じた時だけplugin単位で評価し、skill単体をコピーしない。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Edit SharePoint-hosted spreadsheet files while preserving workbook structure, formulas, and formatting. Use when the user wants to update a real spreadsheet in SharePoint rather than summarize extracted sheet text.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/sharepoint/skills/sharepoint-spreadsheets/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-shopify-skills-ucp-SKILL-md,P2,openai-plugins,shopify,ucp,plugins/shopify/skills/ucp/SKILL.md,evaluate_as_plugin_bundle,medium,78,MIT,permissive,not_installed_or_external,none,,1,255,true,true,true,false,0,false,false,false,false,false,false,true,false,false,true,true,true,false,1,non_trigger_boundary_missing,P2 対象外不足,skill単体ではなくplugin「shopify」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Use when the user wants to use the UCP CLI to find, compare, buy, or track products from online merchants, or to set up and troubleshoot the local UCP profile required for merchant-scoped operations. Covers global catalog search (\""find me X under $Y\""), named-merchant transactions (\""buy this from Z.com\""), order tracking, `ucp profile init`, `ucp doctor`, carts, checkout, orders, and UCP setup/help. Falls back to merchant-hosted handoff when direct in-protocol checkout isn't available.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/shopify/skills/ucp/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
